ID|Kod|Miejscowość|Ulica|Nr domu|Nr mieszkania|Województwo|Powiat|Gmina
A1472716|31-543[34-543]|Kraków|ul. Szafera[Prof.Sza fera]|1|39|MAŁOPOLSKIE|Kraków|Kraków
A1460422|31-543|Kraków|ul. Szafera[Prof.Szafera]|1|39|MAŁOPOLSKIE|Kraków|Kraków
A1855462|30-389|Kraków|ul. Bartla[prof.W.M.Bartla]|20|6|MAŁOPOLSKIE|Kraków|Kraków
ZA1349556|30-389|Kraków|ul. Wicherkiewicza[Prof.Wicherkiewicza]|23|4|MAŁOPOLSKIE|Kraków|Kraków
A1935498|30-389|Kraków|ul. Wicherkiewicza[PROF.WICHERKIEWICZA]|12|16|MAŁOPOLSKIE|Kraków|Kraków
A1820759|30-384|Kraków|ul. Wiśniewskiego[prof.Wiśniewskiego]|9|6|MAŁOPOLSKIE|Kraków|Kraków
A1199445|65-516[65-246]|Zielona Góra|ul. Szafrana[prof.Z.Szafrana]|2||LUBUSKIE[]|Zielona Góra[]|Zielona Góra[]
A1603339|65-516|Zielona Góra|ul. Szafrana[prof.Z.Szafrana]|13B|3|LUBUSKIE[]|Zielona Góra[]|Zielona Góra[]
A1841453|62-035|Kórnik|ul. Steckiego[PROF.ZB.STECKIEGO]|10||WIELKOPOLSKIE|poznański|Kórnik
A1439181|32-500|Chrzanów|ul. Krawczyńskiego[Profesora Krawczyńsk]|154|158 /9|MAŁOPOLSKIE[]|chrzanowski[]|Chrzanów[]
A1708526|32-500|Chrzanów|ul. Krawczyńskiego[Profesora Krawczyńsk]|1|24|MAŁOPOLSKIE[]|chrzanowski[]|Chrzanów[]
A9117|30-632|Kraków|ul. Seweryna[Profesora Tadeusza Seweryna]|5|29|MAŁOPOLSKIE|Kraków|Kraków
A1444183|53-407|Wrocław|ul. Pretficza[Protficza 49]|49[43]|43[]|DOLNOŚLĄSKIE[]|Wrocław[]|Wrocław[]
A1271596|38-500|Sanok|al. Prugara-Ketlinga[Prugara Ketlinga]|14|4|PODKARPACKIE|sanocki|Sanok
A1391465|38-500|Sanok|al. Prugara-Ketlinga[Prugara Ketlinga]|8|34|PODKARPACKIE[]|sanocki[]|Sanok[]
A1441111|38-500|Sanok|al. Prugara-Ketlinga[Prugara Ketlinga]|8|34|PODKARPACKIE[]|sanocki[]|Sanok[]
A1442157|38-500|Sanok|al. Prugara-Ketlinga[Prugara Ketlinga]|20|38|PODKARPACKIE[]|sanocki[]|Sanok[]
ZA1687768|38-500|Sanok|al. Prugara-Ketlinga[Prugara- Ketlinga]|14|15|PODKARPACKIE|sanocki|Sanok
A1257596|38-500|Sanok|al. Prugara-Ketlinga[Prugara-Ketling]|18b|10|PODKARPACKIE[]|sanocki[]|Sanok[]
A1370453|38-500|Sanok|al. Prugara-Ketlinga[Prugara-Ketlinga]|38164||PODKARPACKIE[]|sanocki[]|Sanok[]
A1419686|38-500|Sanok|al. Prugara-Ketlinga[Prugara-Ketlinga]|24|15|PODKARPACKIE[]|sanocki[]|Sanok[]
A1687768|38-500|Sanok|al. Prugara-Ketlinga[Prugara-Ketlinga]|14|15|PODKARPACKIE[]|sanocki[]|Sanok[]
A1794180|32-600|Oświęcim|ul. Prusa[Prusa Bolesława]|3||MAŁOPOLSKIE[]|oświęcimski[]|Oświęcim[]
A1463808|38-120|Przedmieście Czudeckie[CZUDEC]|[Przedmieście Czudeck]|493||PODKARPACKIE[]|strzyżowski[]|Czudec[]
A1438386|37-750|Przedmieście Dubieckie|[Przedmieście Dubieck]|114a||PODKARPACKIE[]|przemyski[]|Dubiecko[]
A1759969|37-300|Przychojec[Leżajsk]|[Przychojec 96A]|96A|96A[]|PODKARPACKIE[]|leżajski[]|Leżajsk[]
A1353272|32-545|Psary[KARNIOWICE]|[Psary Polna]|6||MAŁOPOLSKIE[]|chrzanowski[]|Trzebinia[]
A1637689|37-700|Przemyśl|ul. Borelowskiego[Pułkownika Borelowsk]|13|19|PODKARPACKIE[]|Przemyśl[]|Przemyśl[]
A1257702|39-206|Pustków-Osiedle[PUSTKÓW]|[Pustków Osiedle]|58|25|PODKARPACKIE[]|dębicki[]|Dębica[]
A1279185|39-206|Pustków-Osiedle[DĘBICA]|[Pustków Osiedle]|55|35|PODKARPACKIE|dębicki|Dębica
A1395157|39-206|Pustków-Osiedle[PUSTKÓW]|[Pustków Osiedle]|45|26|PODKARPACKIE[]|dębicki[]|Dębica[]
A1614923|39-206|Pustków-Osiedle[Pustków]|[Pustków Osiedle]|45|26|PODKARPACKIE[]|dębicki[]|Dębica[]
A1390555|39-206|Pustków-Osiedle[PUSTKÓW 3]|[Pustków- Osiedle]|3[57]|57/20[20]|PODKARPACKIE[]|dębicki[]|Dębica[]
A1464766|39-206|Pustków-Osiedle|[Pustków-Osiedle-]|45||PODKARPACKIE[]|dębicki[]|Dębica[]
A1411813|32-061|Przeginia Duchowna[RYBNA]|[Pzeginia Duchowna]|151||MAŁOPOLSKIE[]|krakowski[]|Czernichów[]
A1465144|34-730|Raba Niżna|[Raba Niżna-]|230||MAŁOPOLSKIE[]|limanowski[]|Mszana Dolna[]
A1348516|37-400|Racławice[NISKO]|[Racławice ,Krótka]|17b||PODKARPACKIE[]|niżański[]|Nisko[]
A1727629|32-200|Miechów|ul. Racławicka[Racławicka 24]|24|24[]|MAŁOPOLSKIE[]|miechowski[]|Miechów[]
A1805239|20-043|Lublin|al. Racławickie[Racławickie]|32|2|LUBELSKIE[]|Lublin[]|Lublin[]
A1874366|20-049|Lublin|al. Racławickie[Racławickie]|27|9|LUBELSKIE[]|Lublin[]|Lublin[]
A1896777|20-049|Lublin|al. Racławickie[Racławickie]|33|67|LUBELSKIE[]|Lublin[]|Lublin[]
A1614207|27-225|Radkowice-Kolonia[Pawłów]|[Radkowice Kolonia]|36||ŚWIĘTOKRZYSKIE[]|starachowicki[]|Pawłów[]
A1470208|27-200|Starachowice|ul. Radomska[Radomska 76]|76|76[]|ŚWIĘTOKRZYSKIE[]|starachowicki[]|Starachowice[]
A1770978|59-800|Radostów Średni[LUBAŃ]|[Radostów ŚR.]|28||DOLNOŚLĄSKIE[]|lubański[]|Lubań[]
A1717904|81-355|Gdynia|ul. Radtkego[Radtkego Gdyńska Hala Targowa]|36/40||POMORSKIE[]|Gdynia[]|Gdynia[]
A1733974|31-315|Kraków|ul. Radzikowskiego[Radzikowskiego 69A]|69A[3]|3[]|MAŁOPOLSKIE|Kraków|Kraków
A1464947|32-725|Rajbrot|[Rajbrot-]|7||MAŁOPOLSKIE[]|bocheński[]|Lipnica Murowana[]
A1942979|26-706|Rawica-Kolonia[TCZÓW]|[Rawica Kolonia]|26||MAZOWIECKIE[]|zwoleński[]|Tczów[]
A1950082|32-060|Rączna|[Rączmna]|460||MAŁOPOLSKIE[]|krakowski[]|Liszki[]
A1627935|32-060|Rączna[RĄCZNA 275]|[Rączna 275]|275[]|275[]|MAŁOPOLSKIE[]|krakowski[]|Liszki[]
A1941273|32-060|Rączna|[Rączno]|605||MAŁOPOLSKIE|krakowski|Liszki
A1831861|36-047|Racławówka[BOGUCHWAŁA]|[Rcławówka]|20||PODKARPACKIE[]|rzeszowski[]|Boguchwała[]
A1192173|28-530|Skalbmierz|ul. Republiki Partyzanckiej[Rep.Partyzanckiej]|4|4|ŚWIĘTOKRZYSKIE[ŁÓDZKIE]|kazimierski[WIELUŃSKI]|Skalbmierz[WIERZCHLAS]
A1971491|90-214[90-206]|Łódź|ul. Rewolucji 1905 r.[Rewolucji 1905]|37/39||ŁÓDZKIE[]|Łódź[]|Łódź[]
A1250525|90-213[]|Łódź|ul. Rewolucji 1905 r.[Rewolucji]|44||ŁÓDZKIE[]|Łódź[]|Łódź[]
A1185201|30-059|Kraków|ul. Reymonta[Reymonta 21a]|21a[12]|12/502[502]|MAŁOPOLSKIE[ŁÓDZKIE]|Kraków[WIELUŃSKI]|Kraków[WIERZCHLAS]
A1385909|91-488[90-927]|Łódź|al. Róż[Rodz Fibaków]|6||ŁÓDZKIE[]|Łódź[]|Łódź[]
A1932390|63-500|Rogaszyce[OSTRZESZÓW]|[ROGASZYCE WESOŁA]|37||WIELKOPOLSKIE[]|ostrzeszowski[]|Ostrzeszów[]
A1465159|38-430|Rogi|[Rogi-]|346c||PODKARPACKIE[]|krośnieński[]|Miejsce Piastowe[]
A11619682|36-060|Rogoźnica[GŁOGÓW MAŁOPOLSKI]|[Rogoźnica]|302||PODKARPACKIE[]|rzeszowski[]|Głogów Małopolski[]
A1769796|36-060|Rogoźnica[GŁOGÓW MAŁOPOLSKI]|[Rogoźnica]|307||PODKARPACKIE[]|rzeszowski[]|Głogów Małopolski[]
A1353312|34-721|Rokiciny Podhalańskie[RABA WYŻNA]|[Rokiciny Podhalański Rokiciny]|2|1|MAŁOPOLSKIE[]|nowotarski[]|Raba Wyżna[]
A1674793|83-112|Rokitki[LUBISZEWO]|[Rokitki ul. Kasztanowa]|34/13||POMORSKIE[]|tczewski[]|Tczew[]
A1475225|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo ONZ 1]|1[]||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1478073|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo ONZ 1]|1[]||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1478074|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo ONZ 1]|1[]||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1632076|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo ONZ]|1||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1653304|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo ONZ 1]|1[]||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1721944|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo ONZ]|1||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1791025|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo ONZ 1]|1[]||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1810551|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo ONZ]|1||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1817162|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo ONZ]|1||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1881486|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo ONZ]|1||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1831756|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo ONZ]|1||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1884823|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo ONZ]|1||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1706616|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo ONZ]|15||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1942458|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo ONZ]|1||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1979457|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo ONZ]|1||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1670770|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[RONDO ONZ]|1||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1809491|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[rondo Organizacji Narodów Zjed]|1||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1811297|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo Organizacji Narodów Zjed]|1||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1880841|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo Organizacji Narodów Zjed]|1||MAZOWIECKIE|Warszawa[]|Warszawa[]
A1899207|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo Organizacji Narodów Zjed]|1||MAZOWIECKIE|Warszawa[]|Warszawa[]
A1947999|00-124|Warszawa|rondo Organizacji Narodów Zjednoczonych[Rondo Organizacji Narodów Zjed]|1||MAZOWIECKIE|Warszawa[]|Warszawa[]
A1464673|38-300|Ropica Polska|[Ropica Polska-]|494||MAŁOPOLSKIE[]|gorlicki[]|Gorlice[]
A1382367|30-606[30-358]|Kraków|ul. Roi[Rostoworskiego]|16|39|MAŁOPOLSKIE|Kraków|Kraków
A1686532|30-432[30-112]|Kraków|ul. Zina[Rotmistrza Zbigniewa Dunin - W]|18|15|MAŁOPOLSKIE|Kraków|Kraków
A1783738|33-318|Roztoka-Brzeziny[Gródek Nad Dunajcem]|[Roztoka Brzeziny]|16||MAŁOPOLSKIE[]|nowosądecki[]|Gródek nad Dunajcem[]
A1637965|22-175|Dorohusk-Osada|ul. Różana[Różana 10]|10|10[]|LUBELSKIE[]|chełmski[]|Dorohusk[]
A1711974|42-506|Będzin|ul. Różyckiego[Różyckiego Ludomira]|137||ŚLĄSKIE[]|będziński[]|Będzin[]
A1436716|47-430|Ruda Kozielska|[Ruda Kozielska, ul. Wildek]|24||ŚLĄSKIE[]|raciborski[]|Kuźnia Raciborska[]
A1615103|32-820|Rudy-Rysie[Szczurowa]|[Rudy Rysie]|53||MAŁOPOLSKIE[]|brzeski[]|Szczurowa[]
A1355850|14-411|Rychliki|[Rychkiki]|18||WARMIŃSKO-MAZURSKIE[]|elbląski[]|Rychliki[]
A1747116|32-310|Ryczówek[KLUCZE]|[Ryczówek ul.Wodąca]|16||MAŁOPOLSKIE[]|olkuski[]|Klucze[]
A1451107|30-606[31-042]|Kraków|ul. Roi[Rykenek Główny SUKIENNICE]|1|3|MAŁOPOLSKIE|Kraków|Kraków
A1764538|31-013[31-042]|Kraków|Główny[Rynek Główny -sukiennice]|51||MAŁOPOLSKIE|Kraków|Kraków
A1795385|31-042|Kraków|Główny[Rynek Główny Sukiennice Kram]|1/3|29|MAŁOPOLSKIE|Kraków|Kraków
A1412271|31-042|Kraków|Główny[Rynek Główny-Sukiennice]|1-3||MAŁOPOLSKIE|Kraków|Kraków
A1476353|59-420[58-575]|Bolków|Rynek[RYNEK-RATUSZ 1]|1[]||DOLNOŚLĄSKIE[]|jaworski[]|Bolków[]
ZA1353453|28-225[28-255]|Szydłów|Rynek|5||ŚWIĘTOKRZYSKIE|staszowski|Szydłów
TU1353453|28-225[28-255]|Szydłów|Rynek|5||ŚWIĘTOKRZYSKIE|staszowski|Szydłów
A1658740|28-136|Nowy Korczyn|Rynek|35||ŚWIĘTOKRZYSKIE[]|buski[]|Nowy Korczyn[]
A1858869|28-136|Nowy Korczyn|Rynek|14||ŚWIĘTOKRZYSKIE[]|buski[]|Nowy Korczyn[]
A1441189|38-400|Krosno|Rynek[Rynek`]|14||PODKARPACKIE[]|Krosno[]|Krosno[]
A1353176|30-199|Rząska[KRAKÓW]|[Rząska Poziomkowa]|1||MAŁOPOLSKIE|krakowski[KRAKÓW]|Zabierzów[KRAKÓW]
A1464617|33-163|Rzepiennik Biskupi|[Rzepiennik Biskupi-]|154||MAŁOPOLSKIE[]|tarnowski[]|Rzepiennik Strzyżewski[]
A1613979|33-180|Rzepiennik Marciszewski|[Rzepiennik Marciszew]|20||MAŁOPOLSKIE[]|tarnowski[]|Gromnik[]
A1466149|33-163|Rzepiennik Strzyżewski|[Rzepiennik Strzyżews]|52A||MAŁOPOLSKIE[]|tarnowski[]|Rzepiennik Strzyżewski[]
A1613683|33-163|Rzepiennik Strzyżewski|[Rzepiennik Strzyżews]|66||MAŁOPOLSKIE[]|tarnowski[]|Rzepiennik Strzyżewski[]
A1464020|27-225|Rzepin-Kolonia[PAWŁÓW]|[Rzepin Kolonia]|3a||ŚWIĘTOKRZYSKIE[]|starachowicki[]|Pawłów[]
A1465335|32-046|Rzeplin|[Rzeplin-]|61||MAŁOPOLSKIE[]|krakowski[]|Skała[]
A1295551|93-008|Łódź|ul. Rzgowska[Rzgowska 17a]|17a[46]|46[]|ŁÓDZKIE[]|Łódź[]|Łódź[]
A1464665|33-114|Rzuchowa|[Rzuchowa-]|288||MAŁOPOLSKIE[]|tarnowski[]|Pleśna[]
A1349464|38-400[38-411]|Krosno|ul. Batorego[S. Batorego 17 / 39]|39[]||PODKARPACKIE|Krosno[]|Krosno[]
A1626245|86-010|Samociążek[KORONOWO]|[Samosiążek]|92||KUJAWSKO-POMORSKIE[]|bydgoski[]|Koronowo[]
A1464637|32-067|Sanka|[Sanka-]|205||MAŁOPOLSKIE[]|krakowski[]|Krzeszowice[]
A1898261|21-421|Sarnów|os. Sarnów[Sarnów-Osiedle]|22||LUBELSKIE[]|łukowski[]|Stanin[]
A1391315|38-457|Szczepańcowa[ZRĘCIN]|[Scczepańcowa]|288||PODKARPACKIE[]|krośnieński[]|Chorkówka[]
A1914914|30-695|Kraków|ul. Schweitzera[SCHWEITZERA ALBERTA]|9|1|MAŁOPOLSKIE|Kraków|Kraków
A1395096|28-200|Smerdyna|[Serdyna]|151||ŚWIĘTOKRZYSKIE[]|staszowski[]|Staszów[]
A1391716|43-426|Simoradz[DĘBOWIEC]|[Siemoradz]|78||ŚLĄSKIE[]|cieszyński[]|Dębowiec[]
A1381650|30-033|Kraków|ul. Sienkiewicza[SIENKIEWICZA 14]|14|14[]|MAŁOPOLSKIE|Kraków|Kraków
A1413084|33-300|Nowy Sącz|ul. Sienkiewicza[Sienkiewicza 5A]|5A[5]|5/A[A]|MAŁOPOLSKIE[]|Nowy Sącz[]|Nowy Sącz[]
A1462872|27-400|Ostrowiec Świętokrzyski|ul. Sienkiewicza[Sienkiewicza 65]|65[7]|7/37[37]|ŚWIĘTOKRZYSKIE[]|ostrowiecki[]|Ostrowiec Świętokrzyski[]
A1418771|32-447|Siepraw|[Siepraw 775]|775|775[]|MAŁOPOLSKIE[]|myślenicki[]|Siepraw[]
A1465091|32-447|Siepraw|[Siepraw-]|909||MAŁOPOLSKIE[]|myślenicki[]|Siepraw[]
A1464864|32-447|Siepraw|[Siepraw-]|1167||MAŁOPOLSKIE[]|myślenicki[]|Siepraw[]
A1464615|32-447|Siepraw|[Siepraw-]|827||MAŁOPOLSKIE[]|myślenicki[]|Siepraw[]
A1419556|31-231|Kraków|ul. Siewna[Siewna 21 D/]|29||MAŁOPOLSKIE|Kraków|Kraków
A1662578|31-231|Kraków|ul. Siewna[Siewna 23b]|23b[48]|48[]|MAŁOPOLSKIE|Kraków|Kraków
A1633637|20-814|Lublin|al. Sikorskiego[Sikorskiego 1/12]|1/12[1]|1/12[12]|LUBELSKIE[]|Lublin[]|Lublin[]
A1764255|43-426|Simoradz[DĘBOWICE]|[Simoradz ,Górna]|3||ŚLĄSKIE[]|cieszyński[]|Dębowiec[]
A1441976|33-330|Siołkowa[GRYBÓW]|[Siołkowa 248]|248|248[]|MAŁOPOLSKIE[]|nowosądecki[]|Grybów[]
A1771380|33-330|Siołkowa[GRYBÓW]|[Siołkowska]|51||MAŁOPOLSKIE[]|nowosądecki[]|Grybów[]
A1395415|32-447|Siepraw[SIEPAW]|[Sipraw]|155||MAŁOPOLSKIE[]|myślenicki[]|Siepraw[]
A1661074|22-400|Sitaniec-Wolica[Zamość]|[Sitaniec Wolica]|80||LUBELSKIE[]|zamojski[]|Zamość[]
ZA1661074|22-400|Sitaniec-Wolica[Zamość]|[Sitaniec Wolica]|80||LUBELSKIE|zamojski[ZAMOŚĆ]|Zamość
A1416825|22-400|Borowina Sitaniecka[SITANIEC]|[Sitaniec, Sitaniec]|63||LUBELSKIE[]|zamojski[]|Zamość[]
A1372171|26-052|Sitkówka[SITKÓWKA NOWINY]|[Sitkówka Nowiny, Kowala]|88a||ŚWIĘTOKRZYSKIE[]|kielecki[]|Nowiny[]
A1374162|42-500|Będzin[BEDZIN]|ul. Skalskiego[Skalskiego Józefa]|9|21|ŚLĄSKIE[]|będziński[]|Będzin[]
A1657971|42-500|Będzin|ul. Skalskiego[Skalskiego Józefa]|9|20|ŚLĄSKIE[]|będziński[]|Będzin[]
A1381191|33-100|Tarnów|ul. Skargi[Skargi Piotra]|42|1|MAŁOPOLSKIE[]|Tarnów[]|Tarnów[]
A1944907|34-221|Skawica|[Skawicka]|412A||MAŁOPOLSKIE[]|suski[]|Zawoja[]
A1348774|22-420|Skierbieszów|[Skierbieszów Kol.]|38||LUBELSKIE[]|zamojski[]|Skierbieszów[]
A1464932|38-242|Skołyszyn|[Skołyszyn-]|415||PODKARPACKIE[]|jasielski[]|Skołyszyn[]
A1465225|32-434|Skomielna Biała|[Skomielna Biała-]|459||MAŁOPOLSKIE[]|myślenicki[]|Lubień[]
A1464872|32-437|Skomielna Czarna|[Skomielna Czarna-]|299||MAŁOPOLSKIE[]|myślenicki[]|Tokarnia[]
A1367408|39-451|Skopanie|[Skopanie Osiedle]|13|34|PODKARPACKIE[]|tarnobrzeski[]|Baranów Sandomierski[]
A1353172|28-400|Skowronno Górne[PIŃCZÓW]|[Skowronno Grn.]|27||ŚWIĘTOKRZYSKIE[]|pińczowski[]|Pińczów[]
A1286319|54-129[59-129]|Wrocław|ul. Skrzydlata[Skrzydlata 39/]|1||DOLNOŚLĄSKIE[]|Wrocław[]|Wrocław[]
A1791443|54-129|Wrocław|ul. Skrzydlata[Skrzydlata Jagiełły]|11c|25|DOLNOŚLĄSKIE[]|Wrocław[]|Wrocław[]
A1345408|48-355|Sławniowice[BURGRABICE]|[Sławniwice]|103||OPOLSKIE[]|nyski[]|Głuchołazy[]
A1465496|34-615|Słopnice|[Słopnice-]|862||MAŁOPOLSKIE[]|limanowski[]|Słopnice[]
A1643971|32-620|Brzeszcze|ul. Słowackiego[Słowackiego 11/2/8]|02-lis|8|MAŁOPOLSKIE[]|oświęcimski[]|Brzeszcze[]
A1635047|97-300|Piotrków Trybunalski|ul. Słowackiego[Słowackiego 133A]|133A[21]|21/19[19]|ŁÓDZKIE[]|Piotrków Trybunalski[]|Piotrków Trybunalski[]
A1637479|44-100|Gliwice|ul. Słowackiego[Słowackiego 31]|31|31[]|ŚLĄSKIE[]|Gliwice[]|Gliwice[]
A1714540|22-100|Chełm|ul. Słowackiego[Słowackiego Juliusza]|26|27|LUBELSKIE[]|Chełm[]|Chełm[]
A1464620|33-322|Słowikowa|[Słowikowa-]|27||MAŁOPOLSKIE[]|nowosądecki[]|Korzenna[]
A1732202|44-200|Rybnik|ul. Smolna[Smolna 27c]|27c[33]|33[]|ŚLĄSKIE[]|Rybnik[]|Rybnik[]
A1651567|44-153|Smolnica[SOŚNICOWICE]|[Smolnica ul Konwalii]|28||ŚLĄSKIE[]|gliwicki[]|Sośnicowice[]
A1418582|30-817|Kraków|ul. Snycerska[SNYCERSKA 28]|28|28[]|MAŁOPOLSKIE|Kraków|Kraków
A1481583|40-082|Katowice|ul. Sobieskiego[Sobi4eskiego]|12|1|ŚLĄSKIE[]|Katowice[]|Katowice[]
A1310877|31-136|Kraków|ul. Sobieskiego[Sobieskiego 14/2]|14/2[24]|24[]|MAŁOPOLSKIE|Kraków|Kraków
A1608937|34-400|Nowy Targ|ul. Sobieskiego[Soboeskiego]|7||MAŁOPOLSKIE[]|nowotarski[]|Nowy Targ[]
A1889481|66-004|Zielona Góra|ul. Solarzów[Solarzów]|7W||LUBUSKIE[]|Zielona Góra[]|Zielona Góra[]
A1778011|64-020|Srocko Wielkie[CZEMPIŃ]|[Sorocko Wielkie]|9||WIELKOPOLSKIE[]|kościański[]|Czempiń[]
A1465558|38-213|Sowina|[Sowina-]|227||PODKARPACKIE[]|jasielski[]|Kołaczyce[]
A1696582|59-424|Sichów[MĘCINKA]|[Spichów]|7a||DOLNOŚLĄSKIE[]|jaworski[]|Męcinka[]
A1369688|35-207[35-223]|Rzeszów|ul. Sowia[Spiechowicza]|10|9|PODKARPACKIE[]|Rzeszów[]|Rzeszów[]
A1603999|37-700|Przemyśl|most Siwca[Spiechowicza]|6|16|PODKARPACKIE[]|Przemyśl[]|Przemyśl[]
A1205197|26-610[26-600]|Radom|ul. Spółdzielcza[Spółdzielcza 8 m]|20||MAZOWIECKIE[MAŁOPOLSKIE]|Radom[KRAKÓW]|Radom[KRAKÓW]
A1384541|31-312|Kraków|ul. Lentza[St.Lenza 2]|2[19]|19[]|MAŁOPOLSKIE|Kraków|Kraków
A1893014|00-110|Warszawa|stacja metra Centrum[STACJA METRA CENTRUM LOK.]|2002A||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1282496|41-506|Chorzów|ul. Stalowa[Stalowa 1c]|1c[41506]|41506[]|ŚLĄSKIE[]|Chorzów[]|Chorzów[]
A1465573|34-130|Stanisław Dolny|[Stanisław Dolny-]|397||MAŁOPOLSKIE[]|wadowicki[]|Kalwaria Zebrzydowska[]
A1436075|24-130|Stara Wieś|[Stara Wieś, ul. Kwiatowa]|6||LUBELSKIE[]|puławski[]|Końskowola[]
A1966758|31-047|Kraków|ul. Sarego[Starego Józefa]|28|1|MAŁOPOLSKIE|Kraków|Kraków
A1619633|54-156|Wrocław|ul. Stargardzka[Stargardzka 8a]|8a[17a]|17a[]|DOLNOŚLĄSKIE[]|Wrocław[]|Wrocław[]
A1402428|44-203[44-206]|Rybnik|ul. Stara[Stawiarza]|16||ŚLĄSKIE|Rybnik|Rybnik
A1919395|23-400|Biłgoraj|ul. Steglińskiego "Corda"[Steglińskiego]|12||LUBELSKIE[]|biłgorajski[]|Biłgoraj[]
A1464666|32-410|Stojowice|[Stojowice-]|51||MAŁOPOLSKIE[]|myślenicki[]|Dobczyce[]
A1616306|32-566|Regulice|ul. Stokrotkowa[Stokro]|11||MAŁOPOLSKIE[]|chrzanowski[]|Alwernia[]
A10877|31-068|Kraków[KRAKOW]|ul. Stradomska[Stradom]|27|24|MAŁOPOLSKIE[ŁÓDZKIE]|Kraków[WIELUŃSKI]|Kraków[WIERZCHLAS]
A1460837|31-058[30-058]|Kraków|ul. Stradomska[Stradom]|10||MAŁOPOLSKIE|Kraków|Kraków
A1460949|31-068|Kraków|ul. Stradomska[Stradom]|25||MAŁOPOLSKIE|Kraków|Kraków
A1645328|31-068|Kraków|ul. Stradomska[Stradom]|27|24|MAŁOPOLSKIE|Kraków|Kraków
A1624055|44-280|Rydułtowy|ul. Strzelców Bytomskich[Strz.Bytomskich]|46||ŚLĄSKIE|wodzisławski|Rydułtowy
A1645718|41-914|Bytom|ul. Strzelców Bytomskich[Strzelców Byt.]|89|89A|ŚLĄSKIE[]|Bytom[]|Bytom[]
A1414495|32-200|Strzeżów Pierwszy[MIECHÓW]|[Strzeżów I]|40||MAŁOPOLSKIE[]|miechowski[]|Miechów[]
A1723246|03-928|Warszawa|ul. Styki[Styki Jana]|9|4|MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1746671|36-060|Styków[GŁOGÓW MAŁOPOLSKI]|[Styków]|395||PODKARPACKIE[]|rzeszowski[]|Głogów Małopolski[]
A1464599|32-005|Suchoraba|[Suchoraba-]|61||MAŁOPOLSKIE[]|wielicki[]|Niepołomice[]
A1431919|31-041[31-042]|Kraków|ul. Sienna[Sukiennice-Kram]|35||MAŁOPOLSKIE|Kraków|Kraków
A1741783|31-041[]|Kraków|ul. Sienna[Sukiennice-Kram]|22||MAŁOPOLSKIE|Kraków|Kraków
A1465024|29-105|Sułków|[Sułków-]|32a||ŚWIĘTOKRZYSKIE[]|włoszczowski[]|Krasocin[]
A1463921|32-045|Sułoszowa|[Sułoszowa 2]|2[135]|135[]|MAŁOPOLSKIE[]|krakowski[]|Sułoszowa[]
A1206026|32-045|Sułoszowa|[Sułoszowa I]|202||MAŁOPOLSKIE|krakowski[KRAKÓW]|Sułoszowa[KRAKÓW]
